labor_category_code,labor_category_description,zipcode,city,state,labor_item,labor_item_description,unit_permit_fee,omni_item_id,provider,vbu_number,created_by,created_timestamp,updated_by,updated_timestamp,old_price,county,municipality,est_permit_obtain_days
4,APPL - NATURAL GAS,11564,LONG ISLAND,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,,Suffolk,DUMMY_VALUE,7
62,APPL - LP GAS,11564,LONG ISLAND,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,,Suffolk,DUMMY_VALUE,7
398,APPL - PREMIUM,11564,LONG ISLAND,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,Suffolk,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11565,MALVERNE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11565,MALVERNE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11565,MALVERNE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11566,MERRICK,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11566,MERRICK,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11566,MERRICK,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11568,OLD WESTBURY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11568,WESTBURY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11568,OLD WESTBURY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11568,WESTBURY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11568,OLD WESTBURY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11568,WESTBURY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11569,POINT LOOKOUT,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11569,POINT LOOKOUT,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11569,POINT LOOKOUT,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11570,ROCKVILLE CENTRE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11570,ROCKVILLE CENTRE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11570,ROCKVILLE CENTRE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11571,ROCKVILLE CENTRE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11571,ROCKVILLE CENTRE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11571,ROCKVILLE CENTRE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11572,OCEANSIDE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11572,ROCKVILLE CENTRE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11572,OCEANSIDE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11572,ROCKVILLE CENTRE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11572,OCEANSIDE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11572,ROCKVILLE CENTRE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11575,ROOSEVELT,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11575,ROOSEVELT,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11575,ROOSEVELT,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11576,ROSLYN,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11576,ROSLYN,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11576,ROSLYN,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11577,ROSLYN HEIGHTS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11577,ROSLYN HEIGHTS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11577,ROSLYN HEIGHTS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11579,SEA CLIFF,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11579,SEA CLIFF,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11579,SEA CLIFF,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11580,NORTH VALLEY STREAM,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11580,VALLEY STREAM,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11580,NORTH VALLEY STREAM,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11580,VALLEY STREAM,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11580,NORTH VALLEY STREAM,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11580,VALLEY STREAM,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11581,VALLEY STREAM,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11581,VALLEY STREAM,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11581,VALLEY STREAM,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11582,VALLEY STREAM,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11582,VALLEY STREAM,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11582,VALLEY STREAM,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11583,LONG ISLAND,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,,Suffolk,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11583,VALLEY STREAM,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11583,LONG ISLAND,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,,Suffolk,DUMMY_VALUE,7
62,APPL - LP GAS,11583,VALLEY STREAM,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11583,LONG ISLAND,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,Suffolk,DUMMY_VALUE,7
398,APPL - PREMIUM,11583,VALLEY STREAM,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11588,LONG ISLAND,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,,Suffolk,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11588,UNIONDALE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11588,LONG ISLAND,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,,Suffolk,DUMMY_VALUE,7
62,APPL - LP GAS,11588,UNIONDALE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11588,LONG ISLAND,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,Suffolk,DUMMY_VALUE,7
398,APPL - PREMIUM,11588,UNIONDALE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11590,WESTBURY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11590,WESTBURY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11590,WESTBURY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11592,ROCKVILLE CENTRE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11592,ROCKVILLE CENTRE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11592,ROCKVILLE CENTRE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11593,LONG ISLAND,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,,Suffolk,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11593,WESTBURY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11593,LONG ISLAND,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,,Suffolk,DUMMY_VALUE,7
62,APPL - LP GAS,11593,WESTBURY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11593,LONG ISLAND,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,Suffolk,DUMMY_VALUE,7
398,APPL - PREMIUM,11593,WESTBURY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11594,WESTBURY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11594,WESTBURY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11594,WESTBURY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11595,WESTBURY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11595,WESTBURY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11595,WESTBURY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11596,WILLISTON PARK,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11596,WILLISTON PARK,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11596,WILLISTON PARK,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11597,WESTBURY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11597,WESTBURY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11597,WESTBURY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11598,HEWLETT,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11598,NORTH WOODMERE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11598,WOODMERE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11598,HEWLETT,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11598,NORTH WOODMERE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11598,WOODMERE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11598,HEWLETT,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11598,NORTH WOODMERE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11598,WOODMERE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11599,GARDEN CITY,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
62,APPL - LP GAS,11599,GARDEN CITY,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,NASSAU,DUMMY_VALUE,7
398,APPL - PREMIUM,11599,GARDEN CITY,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,NASSAU,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11691,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11691,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11691,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11691,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11691,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11692,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11692,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11692,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11692,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11692,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11693,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11693,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11693,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11693,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11693,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11694,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11694,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11694,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11694,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11694,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
6,APPL - DISHWASHERS,11697,QUEENS,NY,161646,Permit and Processing Fee - Dish,100,5014818737,All Day,108179,,,,2025-04-15T00:00,275,QUEENS,DUMMY_VALUE,3
4,APPL - NATURAL GAS,11697,QUEENS,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
62,APPL - LP GAS,11697,QUEENS,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,QUEENS,DUMMY_VALUE,7
398,APPL - PREMIUM,11697,QUEENS,NY,806280,Permit Fee - Dishwasher,100,5002389441,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,3
398,APPL - PREMIUM,11697,QUEENS,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,QUEENS,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11701,AMITYVILLE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,SUFFOLK,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11701,NORTH AMITYVILLE,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,SUFFOLK,DUMMY_VALUE,7
62,APPL - LP GAS,11701,AMITYVILLE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,SUFFOLK,DUMMY_VALUE,7
62,APPL - LP GAS,11701,NORTH AMITYVILLE,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,SUFFOLK,DUMMY_VALUE,7
398,APPL - PREMIUM,11701,AMITYVILLE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,SUFFOLK,DUMMY_VALUE,7
398,APPL - PREMIUM,11701,NORTH AMITYVILLE,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,SUFFOLK,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11702,BABYLON,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,SUFFOLK,DUMMY_VALUE,7
62,APPL - LP GAS,11702,BABYLON,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,SUFFOLK,DUMMY_VALUE,7
398,APPL - PREMIUM,11702,BABYLON,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,SUFFOLK,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11703,BABYLON,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,SUFFOLK,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11703,NORTH BABYLON,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,SUFFOLK,DUMMY_VALUE,7
62,APPL - LP GAS,11703,BABYLON,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,SUFFOLK,DUMMY_VALUE,7
62,APPL - LP GAS,11703,NORTH BABYLON,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,SUFFOLK,DUMMY_VALUE,7
398,APPL - PREMIUM,11703,BABYLON,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,SUFFOLK,DUMMY_VALUE,7
398,APPL - PREMIUM,11703,NORTH BABYLON,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,SUFFOLK,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11704,BABYLON,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,2025-04-18T00:00,,,,SUFFOLK,DUMMY_VALUE,7
4,APPL - NATURAL GAS,11704,WEST BABYLON,NY,133415,Permit and Processing Fee - NG,300,5014818591,All Day,108179,,,,2025-04-18T00:00,475,SUFFOLK,DUMMY_VALUE,7
62,APPL - LP GAS,11704,BABYLON,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,2025-04-18T00:00,,,,SUFFOLK,DUMMY_VALUE,7
62,APPL - LP GAS,11704,WEST BABYLON,NY,133425,Permit and Processing Fee - LP,300,5014818715,All Day,108179,,,,2025-04-18T00:00,475,SUFFOLK,DUMMY_VALUE,7
398,APPL - PREMIUM,11704,BABYLON,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,SUFFOLK,DUMMY_VALUE,7
398,APPL - PREMIUM,11704,WEST BABYLON,NY,7513735,Permit Fee - Gas,300,5016941247,All Day,108179,,2025-10-15T00:00,,,,SUFFOLK,DUMMY_VALUE,7
